#    Energy_c1    MgKa_sum_cps_c2    AlKa_sum_cps_c3    I0_KEITHLEY1_c4    KEITHLEY1_GAIN_c5    I1_KEITHLEY2_c6    KEITHLEY2_GAIN_c7    KEITHLEY3_c8    KEITHLEY3_GAIN_c9    KEITHLEY4_TEY_c10    KEITHLEY4_GAIN_c11    D1_MgKa_corr_c12    D1_AlKa_corr_c13    D2_MgKa_corr_c14    D2_AlKa_corr_c15    D3_MgKa_corr_c16    D3_AlKa_corr_c17    D4_MgKa_corr_c18    D4_AlKa_corr_c19    D1_MgKa_c20    D1_MgKa_dxp_c21    D1_AlKa_c22    D1_AlKa_dxp_c23    D1_ICR_c24    D1_OCR_c25    D1_TrueICR_c26    D2_MgKa_c27    D2_MgKa_dxp_c28    D2_AlKa_c29    D2_AlKa_dxp_c30    D2_ICR_c31    D2_OCR_c32    D2_TrueICR_c33    D3_MgKa_c34    D3_MgKa_dxp_c35    D3_AlKa_c36    D3_AlKa_dxp_c37    D3_ICR_c38    D3_OCR_c39    D3_TrueICR_c40    D4_MgKa_c41    D4_MgKa_dxp_c42    D4_AlKa_c43    D4_AlKa_dxp_c44    D4_ICR_c45    D4_OCR_c46    D4_TrueICR_c47    DD1_ERTM_c48    DD2_ERTM_c49    DD3_ERTM_c50    DD4_ERTM_c51    DD1_ELTM_c52    DD2_ELTM_c53    DD3_ELTM_c54    DD4_ELTM_c55
    1.587986447E+03    1.545817068E+05    1.602557200E+05    2.186099794E-01    7.000000000E+00   -1.625942695E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.025979968E+04    4.191420112E+04    4.180229398E+04    4.311502744E+04    3.374327378E+04    3.488413932E+04    3.877633936E+04    4.034235215E+04    8.456400000E+04    5.000000000E+01    8.803900000E+04    5.000000000E+00    4.419477147E+04    4.268969195E+04    4.442746306E+04    8.394000000E+04    4.200000000E+01    8.657600000E+04    4.000000000E+00    4.437838089E+04    4.098157871E+04    4.461301768E+04    7.018600000E+04    4.800000000E+01    7.255900000E+04    3.000000000E+00    3.691336454E+04    3.527835264E+04    3.707548576E+04    8.077100000E+04    5.200000000E+01    8.403300000E+04    3.000000000E+00    4.261478384E+04    4.081365307E+04    4.283107389E+04    2.185960960E+00    2.185957760E+00    2.185958080E+00    2.185959680E+00    2.111513280E+00    2.018659200E+00    2.089173120E+00    2.093605440E+00
    1.589035319E+03    1.561156986E+05    1.618154323E+05    2.193474988E-01    7.000000000E+00   -1.635930419E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.081969057E+04    4.240001953E+04    4.228583273E+04    4.360191582E+04    3.395827089E+04    3.512105722E+04    3.905190442E+04    4.069243975E+04    8.699500000E+04    3.600000000E+01    9.036300000E+04    2.000000000E+00    4.474360039E+04    4.308659250E+04    4.498213065E+04    8.646200000E+04    3.500000000E+01    8.915300000E+04    4.000000000E+00    4.487612061E+04    4.146097008E+04    4.511607161E+04    7.193000000E+04    4.100000000E+01    7.439300000E+04    4.000000000E+00    3.714461060E+04    3.551838623E+04    3.730877622E+04    8.286300000E+04    5.900000000E+01    8.634400000E+04    2.000000000E+00    4.300669642E+04    4.122408818E+04    4.322699851E+04    2.224961280E+00    2.224960000E+00    2.224960320E+00    2.224961280E+00    2.142569280E+00    2.055657920E+00    2.127598400E+00    2.132802240E+00
    1.590108339E+03    1.554872383E+05    1.612221542E+05    2.201358816E-01    7.000000000E+00   -1.635421785E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.037662456E+04    4.196278206E+04    4.231390914E+04    4.355274943E+04    3.394492859E+04    3.513080240E+04    3.885177602E+04    4.057582033E+04    8.604000000E+04    4.700000000E+01    8.942000000E+04    8.000000000E+00    4.422306193E+04    4.267527835E+04    4.445605270E+04    8.644900000E+04    3.300000000E+01    8.898000000E+04    2.000000000E+00    4.483450761E+04    4.148375996E+04    4.507401202E+04    7.179000000E+04    3.500000000E+01    7.429800000E+04    4.000000000E+00    3.714311621E+04    3.554319915E+04    3.730726857E+04    8.214100000E+04    5.600000000E+01    8.578600000E+04    6.000000000E+00    4.283479808E+04    4.100447337E+04    4.305333586E+04    2.219856640E+00    2.219856640E+00    2.219862080E+00    2.219855360E+00    2.142181440E+00    2.053891520E+00    2.124226240E+00    2.125017600E+00
    1.591193062E+03    1.531772844E+05    1.588080746E+05    2.209242644E-01    7.000000000E+00   -1.615585056E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.994005716E+04    4.150595266E+04    4.157007672E+04    4.288328853E+04    3.348630280E+04    3.462370425E+04    3.818084778E+04    3.979512912E+04    8.832800000E+04    4.600000000E+01    9.179100000E+04    8.000000000E+00    4.383770955E+04    4.226207856E+04    4.406664172E+04    8.797000000E+04    3.600000000E+01    9.074900000E+04    5.000000000E+00    4.413830313E+04    4.071907591E+04    4.437039813E+04    7.342600000E+04    3.700000000E+01    7.592000000E+04    2.000000000E+00    3.661179331E+04    3.496576704E+04    3.677126778E+04    8.391700000E+04    3.400000000E+01    8.746500000E+04    5.000000000E+00    4.204875843E+04    4.027885923E+04    4.225931959E+04    2.305944320E+00    2.305946240E+00    2.305941120E+00    2.305949120E+00    2.223086400E+00    2.127309760E+00    2.202305920E+00    2.208854080E+00
    1.592300824E+03    1.481597466E+05    1.536618067E+05    2.209751278E-01    7.000000000E+00   -1.572096844E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.871289525E+04    4.025974692E+04    4.027123736E+04    4.153330553E+04    3.223576460E+04    3.339547869E+04    3.693984940E+04    3.847327558E+04    8.746900000E+04    4.200000000E+01    9.096400000E+04    8.000000000E+00    4.251325658E+04    4.111762528E+04    4.272851334E+04    8.688800000E+04    4.500000000E+01    8.961100000E+04    2.000000000E+00    4.274782467E+04    3.948164725E+04    4.296547250E+04    7.218700000E+04    4.000000000E+01    7.478400000E+04    3.000000000E+00    3.529787957E+04    3.380649248E+04    3.544607825E+04    8.294100000E+04    5.300000000E+01    8.638400000E+04    4.000000000E+00    4.066097069E+04    3.907151850E+04    4.085781343E+04    2.347946880E+00    2.347951680E+00    2.347951360E+00    2.347950720E+00    2.270833920E+00    2.168499840E+00    2.248729600E+00    2.256179520E+00
    1.593427795E+03    1.436868080E+05    1.488819862E+05    2.217889423E-01    7.000000000E+00   -1.534712240E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.747017031E+04    3.896617564E+04    3.873049416E+04    3.990344125E+04    3.152926329E+04    3.256511878E+04    3.595688026E+04    3.744725050E+04    8.613600000E+04    3.900000000E+01    8.957500000E+04    6.000000000E+00    4.113249292E+04    3.975758193E+04    4.133394448E+04    8.499300000E+04    4.300000000E+01    8.756700000E+04    2.000000000E+00    4.110938872E+04    3.793209491E+04    4.131061321E+04    7.180300000E+04    4.400000000E+01    7.416200000E+04    2.000000000E+00    3.444871268E+04    3.296041600E+04    3.458984523E+04    8.205300000E+04    4.500000000E+01    8.545400000E+04    3.000000000E+00    3.956331183E+04    3.795428655E+04    3.974963371E+04    2.389934080E+00    2.389928640E+00    2.389927360E+00    2.389927680E+00    2.309978240E+00    2.205225280E+00    2.286679680E+00    2.292781440E+00
    1.594569507E+03    1.400659969E+05    1.451009589E+05    2.226008005E-01    7.000000000E+00   -1.510571685E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.653116336E+04    3.794859979E+04    3.788574202E+04    3.910719809E+04    3.072593917E+04    3.166390439E+04    3.492315239E+04    3.638125659E+04    8.515300000E+04    3.700000000E+01    8.845700000E+04    5.000000000E+00    4.004133185E+04    3.873628988E+04    4.023219969E+04    8.458300000E+04    4.300000000E+01    8.731000000E+04    4.000000000E+00    4.024556567E+04    3.729140407E+04    4.043839260E+04    7.095400000E+04    4.100000000E+01    7.312000000E+04    1.000000000E+00    3.357725731E+04    3.215543948E+04    3.371131877E+04    8.076300000E+04    4.500000000E+01    8.413500000E+04    2.000000000E+00    3.843240846E+04    3.687955929E+04    3.860819510E+04    2.420985600E+00    2.420986880E+00    2.420990080E+00    2.420988800E+00    2.342058880E+00    2.243292160E+00    2.318521920E+00    2.323167040E+00
    1.595734961E+03    1.387815841E+05    1.438098378E+05    2.235398172E-01    7.000000000E+00   -1.505876601E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.615959761E+04    3.751046592E+04    3.756177038E+04    3.871600062E+04    3.018594869E+04    3.121965767E+04    3.487426744E+04    3.636371354E+04    8.445200000E+04    3.000000000E+01    8.760700000E+04    1.000000000E+00    3.962071939E+04    3.837629140E+04    3.980758430E+04    8.383000000E+04    3.400000000E+01    8.640600000E+04    6.000000000E+00    3.985987538E+04    3.689405921E+04    4.004901108E+04    6.967500000E+04    2.700000000E+01    7.206100000E+04    1.000000000E+00    3.299216173E+04    3.155692579E+04    3.312157823E+04    8.082600000E+04    4.600000000E+01    8.427800000E+04    3.000000000E+00    3.833496878E+04    3.684082123E+04    3.850986214E+04    2.422641600E+00    2.422639360E+00    2.422637760E+00    2.422638720E+00    2.346512640E+00    2.242376960E+00    2.317314880E+00    2.328238720E+00
    1.596917333E+03    1.385249589E+05    1.436529247E+05    2.244084077E-01    7.000000000E+00   -1.513153981E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.608550363E+04    3.749474926E+04    3.736625648E+04    3.855297824E+04    3.045823965E+04    3.149504867E+04    3.461495913E+04    3.611014853E+04    8.759900000E+04    5.100000000E+01    9.102000000E+04    4.000000000E+00    3.951114962E+04    3.821126095E+04    3.969697877E+04    8.690400000E+04    2.900000000E+01    8.966400000E+04    6.000000000E+00    3.962588141E+04    3.671562104E+04    3.981279518E+04    7.326600000E+04    4.600000000E+01    7.576000000E+04    1.000000000E+00    3.330829285E+04    3.189586763E+04    3.344020882E+04    8.362100000E+04    4.900000000E+01    8.723300000E+04    1.000000000E+00    3.808388009E+04    3.664576795E+04    3.825648214E+04    2.521926720E+00    2.521923840E+00    2.521925440E+00    2.521928320E+00    2.438951680E+00    2.336726080E+00    2.415025920E+00    2.426717120E+00
    1.598117946E+03    1.395359693E+05    1.444599032E+05    2.256291295E-01    7.000000000E+00   -1.524656936E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.646352052E+04    3.783858512E+04    3.774572588E+04    3.886404878E+04    3.038256407E+04    3.139707169E+04    3.494415878E+04    3.636019765E+04    9.000100000E+04    4.000000000E+01    9.339500000E+04    8.000000000E+00    3.995102350E+04    3.859767650E+04    4.014102828E+04    8.917300000E+04    3.800000000E+01    9.181500000E+04    4.000000000E+00    4.002950399E+04    3.701645452E+04    4.022025868E+04    7.442100000E+04    3.200000000E+01    7.690600000E+04    5.000000000E+00    3.322421041E+04    3.182895801E+04    3.335545924E+04    8.582800000E+04    4.500000000E+01    8.930600000E+04    9.000000000E+00    3.833501213E+04    3.684776656E+04    3.850990589E+04    2.566942080E+00    2.566939520E+00    2.566939200E+00    2.566939840E+00    2.479932160E+00    2.373671040E+00    2.459120640E+00    2.467391040E+00
    1.599339158E+03    1.402501354E+05    1.454171853E+05    2.265446708E-01    7.000000000E+00   -1.539798581E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.645513631E+04    3.786932533E+04    3.791120165E+04    3.906987625E+04    3.069199212E+04    3.180180980E+04    3.519180537E+04    3.667617397E+04    9.166700000E+04    3.600000000E+01    9.522300000E+04    4.000000000E+00    3.995959858E+04    3.863707673E+04    4.014968523E+04    9.132000000E+04    4.500000000E+01    9.411100000E+04    6.000000000E+00    4.022810474E+04    3.726238869E+04    4.042076379E+04    7.654900000E+04    4.400000000E+01    7.931700000E+04    0.000000000E+00    3.360966957E+04    3.220910897E+04    3.374399076E+04    8.776800000E+04    4.500000000E+01    9.147000000E+04    4.000000000E+00    3.868054901E+04    3.708940457E+04    3.885862084E+04    2.612956480E+00    2.612956480E+00    2.612956480E+00    2.612956480E+00    2.526433920E+00    2.420260160E+00    2.504042560E+00    2.505467200E+00
    1.600584439E+03    1.406507881E+05    1.457379057E+05    2.274820107E-01    7.000000000E+00   -1.549825938E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.653437203E+04    3.794315652E+04    3.811569008E+04    3.928060112E+04    3.088744092E+04    3.194045365E+04    3.511328504E+04    3.657369436E+04    9.208900000E+04    4.500000000E+01    9.564000000E+04    3.000000000E+00    4.007992472E+04    3.872331148E+04    4.027116199E+04    9.191000000E+04    3.100000000E+01    9.471900000E+04    1.000000000E+00    4.043416748E+04    3.737362017E+04    4.062881250E+04    7.729100000E+04    3.700000000E+01    7.992600000E+04    4.000000000E+00    3.377257832E+04    3.236857952E+04    3.390820875E+04    8.797500000E+04    4.300000000E+01    9.163400000E+04    4.000000000E+00    3.861418937E+04    3.707641990E+04    3.879164861E+04    2.621366720E+00    2.621367680E+00    2.621369280E+00    2.621369600E+00    2.532612160E+00    2.423003840E+00    2.512352000E+00    2.517019520E+00
    1.601839260E+03    1.403237256E+05    1.452691891E+05    2.284411492E-01    7.000000000E+00   -1.557019477E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.654522430E+04    3.798219579E+04    3.810215687E+04    3.924795368E+04    3.066178219E+04    3.164969672E+04    3.501456219E+04    3.638934289E+04    9.534500000E+04    5.000000000E+01    9.909400000E+04    5.000000000E+00    4.005189842E+04    3.877169933E+04    4.024286738E+04    9.497300000E+04    4.000000000E+01    9.782900000E+04    6.000000000E+00    4.037936744E+04    3.734663849E+04    4.057348331E+04    7.911300000E+04    3.200000000E+01    8.166200000E+04    6.000000000E+00    3.353097924E+04    3.207623986E+04    3.366467031E+04    9.054300000E+04    6.000000000E+01    9.409800000E+04    0.000000000E+00    3.847545821E+04    3.690903883E+04    3.865164024E+04    2.707954560E+00    2.707954560E+00    2.707954560E+00    2.707954560E+00    2.621421760E+00    2.504522880E+00    2.590555520E+00    2.597747520E+00
    1.603115931E+03    1.409396104E+05    1.459257038E+05    2.293566905E-01    7.000000000E+00   -1.568790723E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.682103756E+04    3.825167562E+04    3.823918734E+04    3.926844921E+04    3.066161298E+04    3.175009872E+04    3.521777251E+04    3.665548022E+04    9.775100000E+04    5.000000000E+01    1.015490000E+05    9.000000000E+00    4.037196509E+04    3.906231411E+04    4.056600954E+04    9.700400000E+04    3.800000000E+01    9.961500000E+04    4.000000000E+00    4.047050541E+04    3.741774545E+04    4.066550170E+04    8.064800000E+04    4.100000000E+01    8.351100000E+04    3.000000000E+00    3.356008935E+04    3.214562251E+04    3.369401335E+04    9.288800000E+04    5.200000000E+01    9.668000000E+04    4.000000000E+00    3.871216023E+04    3.720591746E+04    3.889052424E+04    2.756953920E+00    2.756953920E+00    2.756953920E+00    2.756953920E+00    2.667582080E+00    2.549001920E+00    2.640700160E+00    2.649645760E+00
    1.604413637E+03    1.427775533E+05    1.479881146E+05    2.301661453E-01    7.000000000E+00   -1.592187889E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.726111888E+04    3.871389442E+04    3.867165985E+04    3.981872520E+04    3.126409352E+04    3.236634005E+04    3.558068106E+04    3.708915497E+04    1.006180000E+05    6.200000000E+01    1.045410000E+05    1.000000000E+01    4.080755124E+04    3.946257398E+04    4.100582096E+04    9.992700000E+04    4.000000000E+01    1.028910000E+05    1.200000000E+01    4.099326096E+04    3.793478366E+04    4.119334604E+04    8.361700000E+04    3.800000000E+01    8.656500000E+04    4.000000000E+00    3.421586955E+04    3.274615397E+04    3.435509489E+04    9.548100000E+04    4.500000000E+01    9.952900000E+04    7.000000000E+00    3.914119129E+04    3.760762570E+04    3.932354468E+04    2.805949760E+00    2.805947200E+00    2.805947840E+00    2.805946880E+00    2.713527040E+00    2.596640320E+00    2.685465600E+00    2.696057600E+00
    1.605735682E+03    1.460940114E+05    1.513057518E+05    2.312241042E-01    7.000000000E+00   -1.626571552E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.810111565E+04    3.951307430E+04    3.959669506E+04    4.079583520E+04    3.192449082E+04    3.300733423E+04    3.647170990E+04    3.798950807E+04    1.032700000E+05    5.400000000E+01    1.070970000E+05    8.000000000E+00    4.171799787E+04    4.031627001E+04    4.192524718E+04    1.026620000E+05    4.200000000E+01    1.057710000E+05    2.000000000E+00    4.198828536E+04    3.881619789E+04    4.219823904E+04    8.561600000E+04    4.100000000E+01    8.852000000E+04    7.000000000E+00    3.488879107E+04    3.333375529E+04    3.503356395E+04    9.823200000E+04    6.100000000E+01    1.023200000E+05    4.000000000E+00    4.010811332E+04    3.850930700E+04    4.029962065E+04    2.818589120E+00    2.818591360E+00    2.818584320E+00    2.818591360E+00    2.723878720E+00    2.605606400E+00    2.693012160E+00    2.706240320E+00
    1.607067058E+03    1.502833935E+05    1.556722040E+05    2.321396455E-01    7.000000000E+00   -1.664820834E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    3.910990902E+04    4.061244388E+04    4.069196651E+04    4.196307642E+04    3.284817937E+04    3.395809807E+04    3.763333856E+04    3.913858560E+04    1.093230000E+05    6.300000000E+01    1.135230000E+05    8.000000000E+00    4.285570261E+04    4.140543809E+04    4.307445456E+04    1.088440000E+05    5.300000000E+01    1.122440000E+05    8.000000000E+00    4.317588957E+04    3.991882450E+04    4.339793518E+04    9.100500000E+04    5.900000000E+01    9.408000000E+04    4.000000000E+00    3.595091189E+04    3.439775554E+04    3.610466279E+04    1.044060000E+05    6.600000000E+01    1.085820000E+05    5.000000000E+00    4.135001733E+04    3.964371674E+04    4.155361317E+04    2.907951360E+00    2.907951360E+00    2.907951360E+00    2.907951360E+00    2.809482240E+00    2.688558720E+00    2.782385280E+00    2.787924480E+00
    1.608428287E+03    1.549544088E+05    1.604276178E+05    2.332586404E-01    7.000000000E+00   -1.704494291E-01    7.000000000E+00   -8.224612802E-02    3.000000000E+00   -7.766842145E-02    7.000000000E+00    4.052045102E+04    4.212371868E+04    4.197676098E+04    4.329838856E+04    3.357349686E+04    3.463839403E+04    3.888369996E+04    4.036711658E+04    1.150710000E+05    6.600000000E+01    1.196240000E+05    4.000000000E+00    4.445497525E+04    4.286283956E+04    4.469042591E+04    1.140870000E+05    5.700000000E+01    1.176790000E+05    5.000000000E+00    4.455241091E+04    4.111233740E+04    4.478889895E+04    9.474000000E+04    5.300000000E+01    9.774500000E+04    4.000000000E+00    3.667619057E+04    3.510647007E+04    3.683622840E+04    1.099080000E+05    7.100000000E+01    1.141010000E+05    5.000000000E+00    4.267586815E+04    4.094686996E+04    4.289278108E+04    2.960909760E+00    2.960911680E+00    2.960907200E+00    2.960910080E+00    2.854838080E+00    2.732253440E+00    2.834182080E+00    2.840933440E+00
